uid,p,r,i,n,t,Shift,(
21916070.0,842.246511627907,257.3606557377049,270.3137676547869,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,862.6788712993608,241.97131147540983,271.099173553719,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,288.3333333333333,216.6775970589401,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,294.00297520661155,304.77835749180235,230.30389523169913,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,295.5951101481433,311.7488459924465,232.9961464354528,332.61807835412566,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,245.70967741935485,281.5118733509235,511.679263986822,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,229.52590572652903,338.02659574468083,423.7949002217295,269.58259671970467
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,226.20430107526883,258.5753968253968,415.01224834447765,269.60818713450294
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,232.02166882276845,333.2067519858782,430.86094316807737,221.1201837966091
21916070.0,858.8223350253808,274.70991797166295,280.20867869332034,225.38299473288185,310.7506387327542,442.1637388480671,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,312.28440175401965,215.7932650828269,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,231.97981081121958,337.81864211737627,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,288.61916102453733,180.38260869565218,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,875.3919942300757,292.07049441786285,310.55941537809787,238.81923680230477,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,289.818359375,243.22625698324023,315.0833333333333,534.9197166378298,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,218.03002311482723,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,300.1495344520125,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,296.33630650526356,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,263.2454984266558,271.099173553719,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,269.78799055829387,250.7084745762712,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,263.53867076925127
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,232.9961464354528,332.61807835412566,403.0083963484892,228.22176526415691
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,245.70967741935485,303.8319604951283,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,229.52590572652903,338.02659574468083,438.24277488028383,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,227.30282006265392,258.5753968253968,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,277.1382867840817,310.62552831783603,232.02166882276845,333.2067519858782,430.86094316807737,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,280.20867869332034,225.38299473288185,310.7506387327542,427.2748403994107,228.26653177863687
21916070.0,876.5898256848096,241.61643207505253,312.28440175401965,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,226.71505371132395,337.81864211737627,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,209.94252873563218,180.38260869565218,331.7483936298647,436.1219512195122,227.20560747663552
21916070.0,886.4912423123233,292.07049441786285,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,289.818359375,219.94007059687655,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,234.39585530627105,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,291.3149556400507,311.1703470031546,241.4559374477248,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,271.83637946040034,235.6041830299546,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,241.97131147540983,310.3556061219897,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,288.3333333333333,234.2985291955736,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,227.50938752783074
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,232.9961464354528,339.50712590542906,431.32368315239245,228.22176526415691
21916070.0,833.0775908612602,243.63059701492537,280.3778337531486,245.70967741935485,281.5118733509235,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,229.52590572652903,338.02659574468083,579.391662836701,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,226.20430107526883,258.5753968253968,602.6961722488038,234.03538298057512
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,232.02166882276845,281.2797904296676,430.86094316807737,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,297.3163782070297,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.47210951331874,312.28440175401965,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,230.3104961187985,292.13888638615674,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,209.94252873563218,180.38260869565218,206.19496855345912,560.7789553349579,227.20560747663552
21916070.0,870.9446228867499,292.07049441786285,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,289.818359375,243.22625698324023,334.86512418874565,662.9427792915532,285.52095808383234
21916070.0,810.5196115336432,290.8032166508988,312.0613227291754,233.27587311759052,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,237.3780780657376,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,867.5636232589835,257.3606557377049,271.83637946040034,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,241.97131147540983,271.099173553719,225.31545874133272,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,287.7112589465868,288.3333333333333,250.7084745762712,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,252.2387221238777
21916070.0,875.7449088960343,291.16408472968703,291.8066265715693,232.9961464354528,332.61807835412566,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,245.70967741935485,307.611180585696,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,229.52590572652903,276.98718391439036,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,226.20430107526883,258.5753968253968,602.6961722488038,260.35452034502356
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,232.02166882276845,333.2067519858782,430.86094316807737,249.1922206556675
21916070.0,866.5806887561093,274.70991797166295,280.20867869332034,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,312.28440175401965,233.46148929370406,332.0787984327384,431.7111722872218,227.73340515893864
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,230.3104961187985,337.2630499209339,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,209.94252873563218,239.92291488350827,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,875.3919942300757,292.07049441786285,310.55941537809787,240.50695568635206,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,289.818359375,233.48319190360414,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,291.06704252889426,312.0613227291754,233.27587311759052,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,291.3149556400507,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,217.62459269391766
21916070.0,866.0683561502358,257.3606557377049,271.83637946040034,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,241.97131147540983,291.9115343510766,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,282.07780552365136,250.7084745762712,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,240.93155957094606,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,232.9961464354528,332.61807835412566,431.32368315239245,232.99957575046176
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,226.89584673246964,281.5118733509235,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,217.39850697735164,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,226.20430107526883,258.5753968253968,586.7831534544225,269.60818713450294
21916070.0,875.1438848920864,253.70006637283097,310.62552831783603,232.02166882276845,333.2067519858782,430.86094316807737,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,280.20867869332034,225.38299473288185,310.7506387327542,427.2748403994107,234.6997675181625
21916070.0,844.7006582774931,290.73024866226,312.28440175401965,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,267.25949436847003,312.28470691934774,230.3104961187985,337.81864211737627,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,209.94252873563218,180.38260869565218,206.19496855345912,436.1219512195122,249.29157650859298
21916070.0,860.5330423126225,292.07049441786285,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,288.34988611596697,289.818359375,243.22625698324023,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,286.507330602847,233.27587311759052,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,291.3149556400507,311.1703470031546,232.49501126488573,304.9227501518043,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,271.83637946040034,216.94928495350123,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,241.97131147540983,271.099173553719,238.52005483681552,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,807.7281973137352,239.22535211267606,288.3333333333333,250.7084745762712,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,230.30389523169913,280.11479757453014,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,269.23922447499785,232.9961464354528,332.61807835412566,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,245.70967741935485,318.5110455161325,654.7038917089678,289.72265625
21916070.0,873.3010845986985,260.07940179784384,314.61270648030495,229.52590572652903,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,226.20430107526883,258.5753968253968,602.6961722488038,258.8487883502626
21916070.0,877.6437413863184,291.75429662635264,310.62552831783603,232.02166882276845,333.2067519858782,430.86094316807737,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,280.20867869332034,225.38299473288185,322.3652568564539,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,312.28440175401965,233.46148929370406,317.2705908015852,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,300.01998586019397,230.3104961187985,337.81864211737627,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,209.94252873563218,180.38260869565218,206.19496855345912,541.8654913598574,227.20560747663552
21916070.0,875.3919942300757,292.07049441786285,307.81677421269194,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,298.1633969922416,289.818359375,243.22625698324023,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,239.14532715591315,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,291.3149556400507,311.1703470031546,232.49501126488573,332.65986394557825,574.0330347935287,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,271.83637946040034,222.24559023066485,289.42003676470586,596.4735740260408,237.3991769547325
21916070.0,847.804058493641,241.97131147540983,271.099173553719,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,288.3333333333333,250.7084745762712,284.0272952853598,656.9902755267423,270.74151370013874
21916070.0,869.4758459158564,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,226.52474393141134,332.61807835412566,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,264.85144372495915,280.3778337531486,245.70967741935485,281.5118733509235,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,229.52590572652903,338.02659574468083,423.7949002217295,250.92788461712811
21916070.0,879.3447315561737,229.84444444444443,256.3085501858736,226.20430107526883,258.5753968253968,602.6961722488038,269.60818713450294
21916070.0,845.098885657031,291.75429662635264,310.62552831783603,232.02166882276845,333.2067519858782,430.86094316807737,226.77295918367346
21916070.0,882.8747059243251,274.70991797166295,280.20867869332034,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,312.28440175401965,233.46148929370406,332.0787984327384,512.6446620200969,229.02423670129053
21916070.0,883.8586466165414,249.89646147568402,312.28470691934774,230.3104961187985,337.81864211737627,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,209.94252873563218,180.38260869565218,206.19496855345912,436.1219512195122,261.1324224680792
21916070.0,875.3919942300757,292.07049441786285,310.55941537809787,231.5649918962723,333.42490599424906,555.1801902226543,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,289.818359375,243.22625698324023,315.0833333333333,503.4255714152023,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,233.27587311759052,292.9516886760554,431.64504649293997,228.82991479962132
21916070.0,817.0543997596743,291.3149556400507,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,271.83637946040034,222.24559023066485,301.6339497111446,532.9676674364896,237.3991769547325
21916070.0,882.131040778725,241.97131147540983,271.099173553719,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,288.3333333333333,217.41809963726092,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,238.39231403190755,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,232.9961464354528,332.61807835412566,590.6350334849782,228.22176526415691
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,245.70967741935485,281.5118733509235,654.7038917089678,240.8369474567048
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,229.52590572652903,338.02659574468083,481.8293769860149,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,242.68406076382928,258.5753968253968,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,291.75429662635264,304.08908289565096,232.02166882276845,333.2067519858782,430.86094316807737,226.77295918367346
21916070.0,834.0893027306507,274.70991797166295,280.20867869332034,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,834.6453159429866,290.73024866226,312.28440175401965,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,833.5079505920161,294.56910299003323,312.28470691934774,230.3104961187985,337.81864211737627,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,235.3470518493423,209.94252873563218,180.38260869565218,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,875.3919942300757,288.9272639200997,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,854.1943710881184,258.23988439306356,289.818359375,243.22625698324023,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,248.4608522748866,312.0613227291754,233.27587311759052,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,278.3317729241039,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,271.83637946040034,222.24559023066485,289.42003676470586,587.3373548818408,237.3991769547325
21916070.0,866.6639988601675,241.97131147540983,271.099173553719,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,284.1354482396684,250.7084745762712,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.8866743767801,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.5875182389255,311.7488459924465,232.9961464354528,332.61807835412566,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,264.75725818897354,280.3778337531486,245.70967741935485,281.5118733509235,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,225.72424260763347,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,270.6430920570329,226.20430107526883,258.5753968253968,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,258.6771041951867,310.62552831783603,232.02166882276845,333.2067519858782,430.86094316807737,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,280.20867869332034,243.9121539832618,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,316.2044740172652,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,230.3104961187985,317.5385490249581,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,273.9608706154071,209.94252873563218,180.38260869565218,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,813.5034828517937,292.07049441786285,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,289.818359375,243.22625698324023,293.13396140890217,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,242.04656845131322,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,287.9592679126374,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,291.99479354519286,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,284.67893464286635,271.099173553719,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,284.3235600521706,250.7084745762712,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,406.7807714859723,223.8396820139119
21916070.0,875.7449088960343,274.5031892449337,311.7488459924465,232.9961464354528,332.61807835412566,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,217.86060799725067,281.5118733509235,654.7038917089678,289.72265625
21916070.0,815.928406389722,294.74798619102415,314.61270648030495,229.52590572652903,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,294.3912179171764,226.20430107526883,258.5753968253968,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,232.02166882276845,333.2067519858782,584.9355111156235,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,280.20867869332034,225.38299473288185,301.6437834589061,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,312.28440175401965,233.46148929370406,332.0787984327384,469.1873937545793,229.02423670129053
21916070.0,883.8586466165414,264.1455279220641,312.28470691934774,230.3104961187985,337.81864211737627,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,299.2618612908828,180.38260869565218,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,875.3919942300757,292.07049441786285,310.55941537809787,231.5649918962723,274.54862487883577,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,289.818359375,215.8102771248113,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,233.27587311759052,332.2841553906591,579.8479681323505,228.82991479962132
21916070.0,875.9971346704871,291.3149556400507,311.1703470031546,221.58014202347076,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,317.0634597238954,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,883.3265051137827,241.97131147540983,271.099173553719,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,288.3333333333333,250.7084745762712,284.0272952853598,656.9902755267423,222.42423825889995
21916070.0,851.0307963038523,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,232.9961464354528,332.61807835412566,428.56544230086087,228.22176526415691
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,245.70967741935485,281.5118733509235,487.72877178349916,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,221.03108627024778,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,228.2989577147637,258.5753968253968,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,298.2338103314117,310.62552831783603,232.02166882276845,333.2067519858782,430.86094316807737,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,316.2032207250662,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,258.2219663627809,312.28440175401965,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,230.3104961187985,337.81864211737627,526.4184300040934,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,209.94252873563218,237.8381225166023,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,875.3919942300757,292.07049441786285,263.3984687803578,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,289.818359375,243.22625698324023,315.0833333333333,488.3206353214363,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,215.79107129259268,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,291.3149556400507,269.7566454574293,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,271.83637946040034,222.24559023066485,289.42003676470586,458.3773268405384,237.3991769547325
21916070.0,782.2009345794393,241.97131147540983,271.099173553719,235.515625,281.86390533116304,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,288.3333333333333,250.7084745762712,284.0272952853598,549.5037901065799,293.5992647058824
21916070.0,860.9148164981211,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,232.9961464354528,332.61807835412566,431.32368315239245,268.8396457288111
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,245.70967741935485,326.91500306615933,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,298.9807526358119,229.52590572652903,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,815.0068096665647,229.84444444444443,256.3085501858736,226.20430107526883,258.5753968253968,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,232.02166882276845,333.2067519858782,405.6252681186798,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,285.78963583993385,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,312.28440175401965,233.46148929370406,323.0455364193408,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,218.57196540056609,337.81864211737627,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,283.27115389623543,180.38260869565218,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,875.3919942300757,292.07049441786285,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,257.6377257714978
21916070.0,833.6677524429967,274.11918683114516,289.818359375,243.22625698324023,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,810.8574044911087,290.8032166508988,312.0613227291754,233.27587311759052,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,291.3149556400507,280.5487657545371,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
